file,timestamp,ticker
recommendations/00000716.html,08-01-2014T10h30,PCAR4
recommendations/00000716.html,08-01-2014T10h30,PMAM3
recommendations/00000716.html,08-01-2014T10h30,PETR3
recommendations/00000716.html,08-01-2014T10h30,PETR4
recommendations/00000716.html,08-01-2014T10h30,QUAL3
recommendations/00000716.html,08-01-2014T10h30,RADL3
recommendations/00000716.html,08-01-2014T10h30,RAPT4
recommendations/00000716.html,08-01-2014T10h30,SLED4
recommendations/00000716.html,08-01-2014T10h30,SEER3
recommendations/00000716.html,08-01-2014T10h30,CRUZ3
recommendations/00000716.html,08-01-2014T10h30,VIVT4
recommendations/00000716.html,08-01-2014T10h30,TGMA3
recommendations/00000716.html,08-01-2014T10h30,TOTS3
recommendations/00000716.html,08-01-2014T10h30,TBLE3
recommendations/00000716.html,08-01-2014T10h30,UGPA3
recommendations/00000716.html,08-01-2014T10h30,VALE3
recommendations/00000716.html,08-01-2014T10h30,VLID3
recommendations/00000717.html,11-12-2013T16h30,CTIP3
recommendations/00000717.html,11-12-2013T16h30,AEDU3
recommendations/00000717.html,11-12-2013T16h30,ALLL3
recommendations/00000717.html,11-12-2013T16h30,MAGG3
recommendations/00000717.html,11-12-2013T16h30,MYPK3
recommendations/00000717.html,11-12-2013T16h30,GGBR4
recommendations/00000717.html,11-12-2013T16h30,BVMF3
recommendations/00000717.html,11-12-2013T16h30,AMAR3
recommendations/00000717.html,11-12-2013T16h30,PCAR4
recommendations/00000717.html,11-12-2013T16h30,PETR4
recommendations/00000717.html,11-12-2013T16h30,VAGR3
recommendations/00000717.html,11-12-2013T16h30,PMAM3
recommendations/00000717.html,11-12-2013T16h30,AGRO3
recommendations/00000717.html,11-12-2013T16h30,POMO4
recommendations/00000717.html,11-12-2013T16h30,EMBR3
recommendations/00000717.html,11-12-2013T16h30,ABEV3
recommendations/00000717.html,11-12-2013T16h30,CCRO3
recommendations/00000717.html,11-12-2013T16h30,BRAP4
recommendations/00000717.html,11-12-2013T16h30,BBDC4
recommendations/00000717.html,11-12-2013T16h30,FIBR3
recommendations/00000717.html,11-12-2013T16h30,RADL3
recommendations/00000717.html,11-12-2013T16h30,BRML3
recommendations/00000717.html,11-12-2013T16h30,ITUB4
recommendations/00000717.html,11-12-2013T16h30,CMIG4
recommendations/00000717.html,11-12-2013T16h30,GETI4
recommendations/00000717.html,11-12-2013T16h30,TBLE3
recommendations/00000717.html,11-12-2013T16h30,CPFE3
recommendations/00000717.html,11-12-2013T16h30,VIVT4
recommendations/00000717.html,11-12-2013T16h30,ETER3
recommendations/00000717.html,11-12-2013T16h30,CIEL3
recommendations/00000718.html,14-08-2014T12h50,TRPL4
recommendations/00000718.html,14-08-2014T12h50,CCRO3
recommendations/00000718.html,14-08-2014T12h50,BBSE3
recommendations/00000718.html,14-08-2014T12h50,ABEV3
recommendations/00000718.html,14-08-2014T12h50,CIEL3
recommendations/00000718.html,14-08-2014T12h50,ABEV3
recommendations/00000718.html,14-08-2014T12h50,BBSE3
recommendations/00000718.html,14-08-2014T12h50,CCRO3
recommendations/00000718.html,14-08-2014T12h50,CIEL3
recommendations/00000718.html,14-08-2014T12h50,TRPL4
recommendations/00000719.html,05-09-2013T15h54,TPIS3
recommendations/00000719.html,05-09-2013T15h54,BRML3
recommendations/00000719.html,05-09-2013T15h54,CMIG4
recommendations/00000719.html,05-09-2013T15h54,BBAS3
